Year,Matchday,Team_1,Team_2,Day,Stadium,Time,Referee,Gls_T1,Gls_T2,FR,Gls_fh_T1,Gls_fh_T2,FHR,Gls_sh_T1,Gls_sh_T2,SHR,Gls_0_15_T1,Gls_16_30_T1,Gls_31_HT_T1,Gls_46_60_T1,Gls_61_75_T1,Gls_76_FT_T1,Gls_0_15_T2,Gls_16_30_T2,Gls_31_HT_T2,Gls_46_60_T2,Gls_61_75_T2,Gls_76_FT_T2,Coach_T1,Coach_T2,Svs_T1,Svs_T2,Crcl_svs_T1,Crcl_svs_T2,Pnt_T1,Pnt_T2,Atp_T1,Atp_T2,Atp_on_T1,Atp_on_T2,Atp_on_fk_T1,Atp_on_fk_T2,Atp_off_T1,Atp_off_T2,Atp_off_fk_T1,Atp_off_fk_T2,FlsC_T1,FlsC_T2,Post_T1,Post_T2,Scr_chc_T1,Scr_chc_T2,Ast_T1,Ast_T2,Off_T1,Off_T2,Crn_T1,Crn_T2,1st_yllw_crd_T1,1st_yllw_crd_T2,2nd_yllw_crd_T1,2nd_yllw_crd_T2,rd_crd_T1,rd_crd_T2,Fst_brk_T1,Fst_brk_T2,Crs_T1,Crs_T2,Lng_blls_T1,Lng_blls_T2,Atk_mddl_T1,Atk_mddl_T2,Atk_rght_T1,Atk_rght_T2,Atk_lft_T1,Atk_lft_T2,bet365_home_win,bet365_draw,bet365_away_win
2012-13,11,FIORENTINA,CAGLIARI,04/11/2012,ARTEMIO FRANCHI - FIRENZE,15:00,GIANPAOLO CALVARESE,4,1,H,1,1,D,3,0,H,1,0,0,2,0,1,0,0,1,0,0,0,Vincenzo Montella,Ivo Pulga,2,0,0,0,0 (0),0 (0),10,6,4,3,0,0,6,3,0,0,13,20,0,0,2,1,5,3,3,2,4,1,2,1,0,0,0,0,1,0,15,10,16,11,8,7,9,16,8,4,1.57,3.6,6.5
2012-13,11,NAPOLI,TORINO,04/11/2012,SAN PAOLO - NAPOLI,15:00,PAOLO VALERI,1,1,D,1,0,H,0,1,A,1,0,0,0,0,0,0,0,0,0,0,1,Walter Mazzarri,Gian Piero Ventura,3,1,0,0,0 (0),0 (0),9,7,2,4,0,1,7,3,1,0,15,14,0,0,3,4,5,2,1,5,5,11,3,5,0,0,0,0,7,1,11,17,11,13,5,3,6,9,5,8,1.5,4,7
2012-13,11,ROBUR SIENA,GENOA,04/11/2012,ARTEMIO FRANCHI - SIENA,15:00,SEBASTIANO PERUZZO,1,0,H,0,0,D,1,0,H,0,0,0,1,0,0,0,0,0,0,0,0,Serse Cosmi,Luigi Delneri,4,3,0,1,0 (0),0 (0),7,9,4,4,2,1,3,5,0,2,15,14,0,0,1,0,5,2,5,3,4,4,4,2,0,0,0,0,0,1,5,10,3,4,5,2,1,1,2,2,2.15,3.25,3.4
2012-13,11,SAMPDORIA,ATALANTA,04/11/2012,LUIGI FERRARIS - GENOVA,15:00,CARMINE RUSSO,1,2,A,0,1,A,1,1,D,0,0,0,1,0,0,1,0,0,0,0,1,Ciro Ferrara,Stefano Colantuono,1,4,0,0,0 (0),0 (0),8,13,6,4,1,0,2,9,0,1,14,21,1,1,5,5,1,5,2,2,6,2,3,5,0,0,0,0,0,4,17,11,12,18,4,8,3,5,4,2,2.2,3.2,3.4
2012-13,11,ROMA,PALERMO,04/11/2012,OLIMPICO - ROMA,20:45,ANDREA DE MARCO,4,1,H,2,0,H,2,1,H,1,0,1,0,1,1,0,0,0,0,0,1,Zdenek Zeman,Gian Piero Gasperini,6,7,0,0,0 (0),0 (0),17,10,11,7,1,1,6,3,0,1,12,11,0,0,13,5,7,0,2,4,15,6,1,2,1,0,0,0,0,0,10,3,8,6,7,2,8,5,10,5,1.5,4.33,6
2012-13,12,CAGLIARI,CATANIA,10/11/2012,IS ARENAS - QUARTU SANT'ELENA,18:00,MARCO DI BELLO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Ivo Pulga,Rolando Maran,0,7,0,4,0 (0),0 (0),9,3,5,0,1,0,4,3,0,0,19,17,1,0,7,1,1,0,1,2,5,2,4,2,0,0,0,0,6,1,12,4,17,7,2,3,5,0,7,2,2.1,3.2,3.6
2012-13,12,PESCARA,JUVENTUS,10/11/2012,ADRIATICO - GIOVANNI CORNACCHIA - PESCARA,20:45,LUCA BANTI,1,6,A,1,5,A,0,1,A,0,1,0,0,0,0,1,2,2,1,0,0,Giovanni Stroppa,Angelo Alessio,3,5,1,2,0 (0),0 (0),18,19,7,9,2,1,11,10,4,1,5,13,1,0,4,9,0,6,1,0,9,3,2,1,0,0,0,0,5,2,7,7,7,4,5,10,8,8,5,8,8.5,4.75,1.36
2012-13,12,PALERMO,SAMPDORIA,11/11/2012,RENZO BARBERA - PALERMO,12:30,ANTONIO DANILO GIANNOCCARO,2,0,H,0,0,D,2,0,H,0,0,0,1,1,0,0,0,0,0,0,0,Gian Piero Gasperini,Ciro Ferrara,4,8,1,3,0 (0),0 (0),15,6,7,4,1,1,8,2,1,1,20,13,0,0,6,2,6,2,2,2,8,5,1,2,0,0,0,0,5,4,5,10,17,14,3,2,2,2,1,2,2.1,3.25,3.6
2012-13,12,CHIEVOVERONA,UDINESE,11/11/2012,MARCANTONIO BENTEGODI - VERONA,15:00,DANIELE DOVERI,2,2,D,1,1,D,1,1,D,0,0,1,0,0,1,0,0,1,0,0,1,Eugenio Corini,Francesco Guidolin,1,2,0,0,2 (1),0 (0),13,7,5,3,1,1,8,4,1,0,14,15,1,0,2,1,1,2,2,2,5,2,2,5,0,1,0,0,3,2,9,9,18,13,4,4,3,5,3,2,2.38,3.1,3.1
2012-13,12,GENOA,NAPOLI,11/11/2012,LUIGI FERRARIS - GENOVA,15:00,NICOLA RIZZOLI,2,4,A,1,0,H,1,4,A,0,1,0,1,0,0,0,0,0,1,0,3,Luigi Delneri,Walter Mazzarri,5,3,0,0,0 (0),0 (0),11,17,6,11,0,0,5,6,1,0,15,12,1,2,2,2,3,8,8,3,2,3,2,3,0,0,0,0,7,3,6,12,11,6,3,1,2,3,6,6,3.8,3.3,2
2012-13,12,LAZIO,ROMA,11/11/2012,OLIMPICO - ROMA,15:00,GIANLUCA ROCCHI,3,2,H,2,1,H,1,1,D,0,0,2,1,0,0,1,0,0,0,0,1,Vladimir Petkovic,Zdenek Zeman,3,4,0,0,0 (0),0 (0),11,10,7,5,0,2,4,5,2,0,10,20,0,0,7,4,0,1,6,0,7,6,3,4,1,0,0,1,0,0,8,8,9,8,8,4,1,5,4,4,2.63,3.5,2.5
2012-13,12,MILAN,FIORENTINA,11/11/2012,GIUSEPPE MEAZZA - MILANO,15:00,ANDREA ROMEO,1,3,A,0,2,A,1,1,D,0,0,0,1,0,0,1,0,1,0,0,1,Massimiliano Allegri,Vincenzo Montella,2,1,0,0,1 (0),0 (0),12,11,4,6,0,0,8,5,1,1,19,9,1,1,3,5,0,2,2,1,7,4,3,4,0,0,0,0,6,9,16,4,11,20,7,9,4,4,7,2,2,3.25,4
2012-13,12,PARMA,ROBUR SIENA,11/11/2012,ENNIO TARDINI - PARMA,15:00,DOMENICO CELI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Roberto Donadoni,Serse Cosmi,2,5,0,0,0 (0),0 (0),13,7,5,2,0,0,8,5,0,1,13,7,0,0,0,1,1,2,2,2,6,4,3,1,0,0,0,0,1,2,12,4,3,1,5,4,2,1,3,1,1.75,3.4,5
2012-13,12,TORINO,BOLOGNA,11/11/2012,OLIMPICO - TORINO,15:00,ANDREA GERVASONI,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Gian Piero Ventura,Stefano Pioli,1,4,0,2,0 (0),0 (0),12,9,5,1,1,0,7,8,2,0,12,15,0,0,2,0,2,0,2,5,6,3,2,5,0,0,0,0,7,2,11,17,14,12,2,3,8,2,3,0,2,3.1,4.2
2012-13,12,ATALANTA,INTER,11/11/2012,GEWISS STADIUM - BERGAMO,20:45,ANTONIO DAMATO,3,2,H,1,0,H,2,2,D,1,0,0,1,1,0,0,0,0,1,0,1,Stefano Colantuono,Andrea Stramaccioni,5,2,3,1,1 (1),0 (0),14,14,5,7,1,1,9,7,0,1,15,10,0,0,2,2,4,2,6,1,7,7,2,1,0,0,1,0,11,5,17,15,7,9,0,7,3,5,6,4,3.25,3.25,2.25
2012-13,13,JUVENTUS,LAZIO,17/11/2012,ALLIANZ STADIUM - TORINO,18:00,DANIELE ORSATO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Angelo Alessio,Vladimir Petkovic,0,6,0,4,0 (0),0 (0),13,3,7,0,3,0,6,3,1,0,12,18,1,0,2,0,1,0,3,1,11,1,2,2,0,0,0,0,6,7,15,4,13,6,2,2,2,0,2,0,1.5,4.2,6.5
2012-13,13,NAPOLI,MILAN,17/11/2012,SAN PAOLO - NAPOLI,20:45,MAURO BERGONZI,2,2,D,2,1,H,0,1,A,1,1,0,0,0,0,0,0,1,0,0,1,Walter Mazzarri,Massimiliano Allegri,3,3,1,2,0 (0),0 (0),9,18,5,5,0,0,4,13,0,3,10,13,0,0,6,5,3,4,0,1,4,5,3,2,0,0,0,0,4,2,4,9,16,12,7,6,8,13,6,3,1.83,3.5,4.2
2012-13,13,BOLOGNA,PALERMO,18/11/2012,RENATO DALL'ARA - BOLOGNA,15:00,PAOLO VALERI,3,0,H,2,0,H,1,0,H,0,1,1,1,0,0,0,0,0,0,0,0,Stefano Pioli,Gian Piero Gasperini,2,5,0,0,2 (2),0 (0),16,6,8,2,3,2,8,4,1,2,13,13,0,1,4,0,6,3,2,0,1,5,3,1,1,1,0,2,0,0,12,2,1,3,7,4,3,2,4,0,2.2,3.2,3.4
2012-13,13,CATANIA,CHIEVOVERONA,18/11/2012,ANGELO MASSIMINO - CATANIA,15:00,SEBASTIANO PERUZZO,2,1,H,0,0,D,2,1,H,0,0,0,1,0,1,0,0,0,0,0,1,Rolando Maran,Eugenio Corini,1,2,0,0,0 (0),0 (0),14,7,4,3,0,0,10,4,0,0,13,18,0,1,4,3,2,0,4,2,9,6,2,3,0,0,0,0,7,2,13,8,18,12,4,5,1,1,3,2,1.83,3.4,4.5
2012-13,13,FIORENTINA,ATALANTA,18/11/2012,ARTEMIO FRANCHI - FIRENZE,15:00,ANDREA DE MARCO,4,1,H,3,1,H,1,0,H,1,0,2,1,0,0,0,0,1,0,0,0,Vincenzo Montella,Stefano Colantuono,1,5,0,0,0 (0),0 (0),20,6,9,2,2,0,11,4,0,0,11,15,0,0,9,3,4,1,1,2,6,4,1,5,0,0,0,1,7,5,9,12,13,10,17,5,4,1,5,3,1.57,3.75,6
2012-13,13,INTER,CAGLIARI,18/11/2012,GIUSEPPE MEAZZA - MILANO,15:00,PIERO GIACOMELLI,2,2,D,1,1,D,1,1,D,1,0,0,0,0,1,0,0,1,0,1,0,Andrea Stramaccioni,Ivo Pulga,4,7,2,4,0 (0),0 (0),17,14,8,7,0,0,9,7,0,0,8,23,0,1,5,4,3,2,2,2,10,6,2,6,0,0,0,0,11,14,20,18,12,6,3,0,8,5,10,3,1.57,3.8,6
2012-13,13,ROBUR SIENA,PESCARA,18/11/2012,ARTEMIO FRANCHI - SIENA,15:00,MASSIMILIANO IRRATI,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Serse Cosmi,Giovanni Stroppa,5,5,3,4,0 (0),1 (0),15,11,7,6,0,4,8,5,1,0,17,20,1,1,3,3,3,1,4,2,6,5,1,3,0,1,0,1,9,10,20,14,20,14,5,8,10,2,8,4,1.73,3.4,5.25
2012-13,13,UDINESE,PARMA,18/11/2012,DACIA ARENA - STADIO FRIULI - UDINE,15:00,CARMINE RUSSO,2,2,D,1,0,H,1,2,A,1,0,0,1,0,0,0,0,0,1,0,1,Francesco Guidolin,Roberto Donadoni,5,2,1,0,0 (0),0 (0),7,13,4,7,0,0,3,6,0,0,16,14,0,0,1,1,1,1,3,0,6,5,3,3,0,0,0,0,2,0,11,6,15,11,5,5,4,4,5,4,2.1,3.2,3.6
2012-13,13,SAMPDORIA,GENOA,18/11/2012,LUIGI FERRARIS - GENOVA,20:45,PAOLO SILVIO MAZZOLENI,3,1,H,2,0,H,1,1,D,0,1,1,0,0,1,0,0,0,0,1,0,Ciro Ferrara,Luigi Delneri,7,2,0,0,0 (0),0 (0),10,19,4,8,0,0,6,11,0,3,22,24,0,0,7,6,3,5,2,1,0,5,2,4,0,0,0,0,1,3,2,12,19,17,6,8,4,5,0,7,2.38,3,3.2
2012-13,13,ROMA,TORINO,19/11/2012,OLIMPICO - ROMA,20:45,MARCO GUIDA,2,0,H,0,0,D,2,0,H,0,0,0,0,1,1,0,0,0,0,0,0,Zdenek Zeman,Gian Piero Ventura,4,7,0,0,1 (1),0 (0),16,5,9,4,1,0,7,1,0,0,9,14,0,0,4,2,2,0,1,7,9,4,3,4,0,0,0,0,5,3,13,7,2,2,10,1,2,7,8,1,1.6,4.2,5
2012-13,14,PALERMO,CATANIA,24/11/2012,RENZO BARBERA - PALERMO,20:45,ANDREA ROMEO,3,1,H,1,0,H,2,1,H,1,0,0,2,0,0,0,0,0,0,1,0,Gian Piero Gasperini,Rolando Maran,9,7,2,2,0 (0),0 (0),17,13,9,10,1,4,8,3,0,0,11,14,1,0,2,1,5,2,4,0,3,7,3,4,0,0,0,0,6,0,5,11,11,16,1,6,4,4,2,1,2.4,3.2,3
2012-13,14,ATALANTA,GENOA,25/11/2012,GEWISS STADIUM - BERGAMO,15:00,DANIELE DOVERI,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,0,0,1,0,0,0,Stefano Colantuono,Luigi Delneri,1,3,0,7,0 (0),0 (0),9,6,3,2,1,0,6,4,1,0,8,15,0,0,8,3,15,6,6,4,9,2,1,2,0,1,0,0,3,2,17,5,11,6,7,7,11,2,10,5,1.8,3.4,4.75
2012-13,14,CHIEVOVERONA,ROBUR SIENA,25/11/2012,MARCANTONIO BENTEGODI - VERONA,15:00,DAVIDE MASSA,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Eugenio Corini,Serse Cosmi,1,0,0,0,0 (0),0 (0),4,7,1,2,0,0,3,5,0,1,24,8,1,1,1,4,0,0,3,0,7,4,2,2,1,0,0,0,2,4,11,25,19,13,1,0,3,7,2,1,2.05,3.25,3.75
2012-13,14,PESCARA,ROMA,25/11/2012,ADRIATICO - GIOVANNI CORNACCHIA - PESCARA,15:00,ANDREA GERVASONI,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,1,0,0,0,0,0,Cristiano Bergodi,Zdenek Zeman,5,0,2,0,0 (0),0 (0),5,17,0,6,0,2,5,11,2,1,15,9,0,0,2,4,1,3,2,1,4,3,4,2,0,0,0,0,6,3,12,11,10,5,3,8,6,9,14,12,5.5,4.33,1.53
2012-13,14,SAMPDORIA,BOLOGNA,25/11/2012,LUIGI FERRARIS - GENOVA,15:00,DOMENICO CELI,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Ciro Ferrara,Stefano Pioli,3,5,0,2,0 (0),0 (0),10,7,5,3,2,0,5,4,0,1,15,13,0,0,6,4,3,3,2,2,5,8,4,2,0,0,0,1,1,4,10,8,9,12,6,5,12,4,8,5,2.3,3.1,3.3
2012-13,14,TORINO,FIORENTINA,25/11/2012,OLIMPICO - TORINO,15:00,ANTONIO DAMATO,2,2,D,1,0,H,1,2,A,0,0,1,0,0,1,0,0,0,0,1,1,Gian Piero Ventura,Vincenzo Montella,2,2,0,0,0 (0),1 (1),7,15,4,5,0,1,3,10,0,0,20,15,0,1,0,2,2,0,1,1,5,3,1,1,0,0,0,0,7,2,9,23,11,6,1,5,6,7,5,2,3.2,3.1,2.3
2012-13,14,MILAN,JUVENTUS,25/11/2012,GIUSEPPE MEAZZA - MILANO,20:45,NICOLA RIZZOLI,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Massimiliano Allegri,Angelo Alessio,3,5,0,0,1 (1),0 (0),10,8,6,3,2,0,4,5,0,0,15,8,0,0,4,3,0,0,3,3,5,6,2,4,0,0,0,0,3,2,2,16,13,13,2,3,5,7,4,4,3.2,3.25,2.25
2012-13,14,CAGLIARI,NAPOLI,26/11/2012,IS ARENAS - QUARTU SANT'ELENA,19:00,ANTONIO DANILO GIANNOCCARO,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,0,1,0,Ivo Pulga,Walter Mazzarri,3,4,0,0,0 (0),0 (0),14,11,5,5,1,0,9,6,1,0,12,14,1,1,5,2,1,0,5,0,9,3,3,1,0,0,0,0,4,3,13,2,16,22,3,2,7,4,4,3,2.88,3,2.6
2012-13,14,PARMA,INTER,26/11/2012,ENNIO TARDINI - PARMA,21:00,LUCA BANTI,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Roberto Donadoni,Andrea Stramaccioni,5,5,0,0,0 (0),0 (0),13,9,6,5,3,0,7,4,1,1,8,15,0,0,4,0,0,2,2,4,7,7,2,2,0,0,0,0,0,0,11,6,3,8,6,5,7,4,2,1,2.8,3.25,2.5
2012-13,14,LAZIO,UDINESE,27/11/2012,OLIMPICO - ROMA,20:45,GIANPAOLO CALVARESE,3,0,H,2,0,H,1,0,H,0,1,1,1,0,0,0,0,0,0,0,0,Vladimir Petkovic,Francesco Guidolin,2,2,0,2,1 (0),0 (0),7,6,5,3,2,3,2,3,0,1,15,13,0,1,6,1,2,1,0,1,4,3,2,2,0,0,0,0,0,0,7,7,13,15,6,1,3,2,5,3,1.91,3.4,4
2012-13,15,CATANIA,MILAN,30/11/2012,ANGELO MASSIMINO - CATANIA,20:45,DANIELE ORSATO,1,3,A,1,0,H,0,3,A,1,0,0,0,0,0,0,0,0,2,0,1,Rolando Maran,Massimiliano Allegri,3,2,3,0,0 (0),0 (0),4,8,2,7,1,0,2,1,1,0,12,10,0,1,0,5,2,5,1,6,3,4,2,3,1,0,0,1,1,3,4,12,10,12,3,8,3,3,1,2,3.2,3.25,2.25
2012-13,15,JUVENTUS,TORINO,01/12/2012,ALLIANZ STADIUM - TORINO,20:45,GIANLUCA ROCCHI,3,0,H,0,0,D,3,0,H,0,0,0,1,1,1,0,0,0,0,0,0,Angelo Alessio,Gian Piero Ventura,3,8,0,2,1 (0),0 (0),23,5,11,3,0,0,12,2,2,0,14,13,0,0,7,2,5,1,1,1,15,2,4,1,0,0,0,1,2,5,23,7,11,12,8,4,5,3,10,5,1.33,5,9
2012-13,15,NAPOLI,PESCARA,02/12/2012,SAN PAOLO - NAPOLI,12:30,SEBASTIANO PERUZZO,5,1,H,2,1,H,3,0,H,2,0,0,1,1,1,0,1,0,0,0,0,Walter Mazzarri,Cristiano Bergodi,0,5,0,2,1 (1),0 (0),23,4,12,1,2,0,11,3,2,1,10,11,2,0,7,1,4,1,3,0,7,4,2,2,0,0,0,1,2,1,9,12,11,14,9,2,6,5,14,6,1.2,6,15
2012-13,15,BOLOGNA,ATALANTA,02/12/2012,RENATO DALL'ARA - BOLOGNA,15:00,ANTONIO DANILO GIANNOCCARO,2,1,H,1,0,H,1,1,D,0,1,0,0,1,0,0,0,0,1,0,0,Stefano Pioli,Stefano Colantuono,3,4,0,2,0 (0),0 (0),11,10,8,4,2,0,3,6,0,0,20,18,2,0,5,6,1,2,1,4,5,7,2,4,0,0,0,0,8,5,8,14,12,13,9,8,6,4,4,2,2.25,3.2,3.25
2012-13,15,GENOA,CHIEVOVERONA,02/12/2012,LUIGI FERRARIS - GENOVA,15:00,PAOLO TAGLIAVENTO,2,4,A,1,3,A,1,1,D,0,0,1,1,0,0,1,1,1,0,0,1,Luigi Delneri,Eugenio Corini,2,1,0,0,0 (0),1 (1),12,9,3,6,1,1,9,3,1,1,14,19,0,0,4,5,2,5,4,3,8,2,4,4,0,1,0,0,1,5,8,8,17,7,9,4,4,5,7,4,2.1,3.25,3.6
2012-13,15,INTER,PALERMO,02/12/2012,GIUSEPPE MEAZZA - MILANO,15:00,MAURO BERGONZI,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Andrea Stramaccioni,Gian Piero Gasperini,1,4,0,0,0 (0),0 (0),14,4,4,1,0,0,10,3,1,0,11,17,0,0,1,0,0,0,3,3,7,1,2,3,0,0,0,0,15,11,20,11,17,7,2,2,7,3,8,3,1.44,4.33,7
2012-13,15,LAZIO,PARMA,02/12/2012,OLIMPICO - ROMA,15:00,MARCO GUIDA,2,1,H,2,0,H,0,1,A,0,1,1,0,0,0,0,0,0,0,1,0,Vladimir Petkovic,Roberto Donadoni,3,1,0,0,0 (0),1 (0),5,9,3,4,0,1,2,5,0,0,9,10,0,0,2,1,3,2,3,0,3,7,3,0,0,0,0,0,0,0,5,5,4,7,4,9,2,2,1,2,1.73,3.6,4.75
2012-13,15,ROBUR SIENA,ROMA,02/12/2012,ARTEMIO FRANCHI - SIENA,15:00,PAOLO SILVIO MAZZOLENI,1,3,A,1,0,H,0,3,A,0,1,0,0,0,0,0,0,0,0,1,2,Serse Cosmi,Zdenek Zeman,7,1,2,0,0 (0),0 (0),3,17,2,10,0,1,1,7,0,0,17,11,0,0,0,3,2,7,2,1,3,8,1,2,0,0,0,0,5,5,12,26,15,14,2,8,6,12,6,2,3.5,3.6,2
2012-13,15,UDINESE,CAGLIARI,02/12/2012,DACIA ARENA - STADIO FRIULI - UDINE,15:00,DINO TOMMASI,4,1,H,2,0,H,2,1,H,0,0,2,1,1,0,0,0,0,0,0,1,Francesco Guidolin,Ivo Pulga,2,3,0,0,0 (0),0 (0),13,7,7,3,0,0,6,4,1,0,15,21,0,0,2,1,6,1,3,3,6,5,1,5,0,0,0,0,2,0,12,12,20,9,1,0,5,2,6,2,1.95,3.2,4.2
2012-13,15,FIORENTINA,SAMPDORIA,02/12/2012,ARTEMIO FRANCHI - FIRENZE,20:45,PAOLO VALERI,2,2,D,1,0,H,1,2,A,0,1,0,0,1,0,0,0,0,1,1,0,Vincenzo Montella,Ciro Ferrara,1,5,2,1,0 (0),0 (0),17,5,7,3,1,0,10,2,5,0,5,16,0,1,7,4,12,7,3,1,8,2,1,3,0,0,0,1,2,3,12,7,8,3,9,3,7,6,7,2,1.44,4.2,7.5
2012-13,16,ATALANTA,PARMA,08/12/2012,GEWISS STADIUM - BERGAMO,18:00,GIANPAOLO CALVARESE,2,1,H,2,1,H,0,0,D,1,0,1,0,0,0,0,0,1,0,0,0,Stefano Colantuono,Roberto Donadoni,2,5,0,0,0 (0),0 (0),9,10,7,3,0,0,2,7,1,0,13,13,0,0,6,7,4,3,6,2,5,2,5,2,0,0,0,0,4,3,12,20,11,7,2,6,1,4,2,3,2.25,3.25,3.25
2012-13,16,ROMA,FIORENTINA,08/12/2012,OLIMPICO - ROMA,20:45,LUCA BANTI,4,2,H,3,1,H,1,1,D,1,1,1,0,0,1,1,0,0,1,0,0,Zdenek Zeman,Vincenzo Montella,4,4,1,0,0 (0),0 (0),13,7,8,6,0,0,5,1,0,0,12,18,0,0,6,2,7,2,2,4,9,5,1,5,0,0,0,0,3,1,9,7,8,8,12,4,4,1,6,4,1.95,3.75,3.5
2012-13,16,CAGLIARI,CHIEVOVERONA,09/12/2012,IS ARENAS - QUARTU SANT'ELENA,15:00,CARMINE RUSSO,0,2,A,0,0,D,0,2,A,0,0,0,0,0,0,0,0,0,0,1,1,Ivo Pulga,Eugenio Corini,0,6,0,3,0 (0),0 (0),14,5,8,2,1,1,6,3,0,0,12,21,2,0,9,1,1,1,1,4,12,1,4,4,0,0,0,0,3,3,22,8,24,7,3,2,10,1,7,1,1.85,3.3,4.5
2012-13,16,PALERMO,JUVENTUS,09/12/2012,RENZO BARBERA - PALERMO,15:00,ANDREA DE MARCO,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,1,0,0,Gian Piero Gasperini,Antonio Conte,3,1,3,1,0 (0),0 (0),3,15,1,6,0,0,2,9,0,1,17,11,0,2,1,5,0,4,2,5,3,9,0,3,1,0,0,0,5,2,5,12,17,17,4,4,2,1,0,4,5.5,3.8,1.62
2012-13,16,PESCARA,GENOA,09/12/2012,ADRIATICO - GIOVANNI CORNACCHIA - PESCARA,15:00,DOMENICO CELI,2,0,H,0,0,D,2,0,H,0,0,0,1,1,0,0,0,0,0,0,0,Cristiano Bergodi,Luigi Delneri,6,3,3,0,0 (0),0 (0),9,11,5,8,0,1,4,3,0,0,11,12,0,2,2,4,3,1,2,0,3,5,2,4,0,0,0,0,3,4,9,19,12,13,9,1,6,11,11,10,3,3.2,2.4
2012-13,16,ROBUR SIENA,CATANIA,09/12/2012,ARTEMIO FRANCHI - SIENA,15:00,DANIELE DOVERI,1,3,A,1,0,H,0,3,A,1,0,0,0,0,0,0,0,0,1,1,1,Serse Cosmi,Rolando Maran,5,7,3,0,0 (0),0 (0),11,19,9,9,0,0,2,10,0,0,13,7,0,1,1,3,4,6,4,2,3,11,2,2,0,0,0,0,11,4,27,11,14,8,3,11,12,8,6,8,2.3,3.1,3.3
2012-13,16,TORINO,MILAN,09/12/2012,OLIMPICO - TORINO,15:00,ANDREA ROMEO,2,4,A,1,1,D,1,3,A,0,1,0,0,0,1,0,0,1,1,1,1,Gian Piero Ventura,Massimiliano Allegri,2,1,0,0,0 (0),0 (0),8,14,3,8,0,0,5,6,1,0,11,12,0,2,3,8,2,4,2,1,4,4,3,2,0,0,0,0,3,4,4,6,6,5,8,7,2,6,4,8,3.6,3.25,2.1
2012-13,16,INTER,NAPOLI,09/12/2012,GIUSEPPE MEAZZA - MILANO,20:45,NICOLA RIZZOLI,2,1,H,2,0,H,0,1,A,1,0,1,0,0,0,0,0,0,1,0,0,Andrea Stramaccioni,Walter Mazzarri,3,0,3,1,0 (0),0 (0),7,14,3,5,0,0,4,9,0,0,12,14,1,1,2,4,3,3,5,3,4,9,2,4,0,0,0,0,15,7,4,14,17,15,0,0,2,5,5,3,2.3,3.3,3.1
2012-13,16,SAMPDORIA,UDINESE,10/12/2012,LUIGI FERRARIS - GENOVA,19:00,ANDREA GERVASONI,0,2,A,0,2,A,0,0,D,0,0,0,0,0,0,0,2,0,0,0,0,Ciro Ferrara,Francesco Guidolin,3,4,2,2,1 (0),0 (0),13,10,4,5,1,0,9,5,2,1,11,18,0,0,4,5,3,2,2,0,6,3,2,1,0,0,0,0,0,6,13,6,18,20,12,9,8,2,5,7,2.5,3.2,2.88
2012-13,16,BOLOGNA,LAZIO,10/12/2012,RENATO DALL'ARA - BOLOGNA,21:00,ANTONIO DAMATO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Stefano Pioli,Vladimir Petkovic,8,4,2,2,0 (0),0 (0),10,13,4,8,1,0,6,5,0,1,18,14,0,0,6,4,7,4,4,0,3,5,2,1,0,1,0,0,4,3,10,5,2,3,4,3,3,3,4,0,2.88,3.2,2.5
2012-13,17,UDINESE,PALERMO,15/12/2012,DACIA ARENA - STADIO FRIULI - UDINE,18:00,SEBASTIANO PERUZZO,1,1,D,0,1,A,1,0,H,0,0,0,0,0,1,0,0,1,0,0,0,Francesco Guidolin,Gian Piero Gasperini,7,3,3,0,0 (0),0 (0),14,17,5,7,0,0,9,10,1,1,10,20,1,0,2,2,1,2,6,2,4,7,3,2,1,0,0,0,3,1,12,2,9,2,7,2,5,1,4,1,1.8,3.5,4.5
