Year,Matchday,Team_1,Team_2,Day,Stadium,Time,Referee,Gls_T1,Gls_T2,FR,Gls_fh_T1,Gls_fh_T2,FHR,Gls_sh_T1,Gls_sh_T2,SHR,Gls_0_15_T1,Gls_16_30_T1,Gls_31_HT_T1,Gls_46_60_T1,Gls_61_75_T1,Gls_76_FT_T1,Gls_0_15_T2,Gls_16_30_T2,Gls_31_HT_T2,Gls_46_60_T2,Gls_61_75_T2,Gls_76_FT_T2,Coach_T1,Coach_T2,Svs_T1,Svs_T2,Crcl_svs_T1,Crcl_svs_T2,Pnt_T1,Pnt_T2,Atp_T1,Atp_T2,Atp_on_T1,Atp_on_T2,Atp_on_fk_T1,Atp_on_fk_T2,Atp_off_T1,Atp_off_T2,Atp_off_fk_T1,Atp_off_fk_T2,FlsC_T1,FlsC_T2,Post_T1,Post_T2,Scr_chc_T1,Scr_chc_T2,Ast_T1,Ast_T2,Off_T1,Off_T2,Crn_T1,Crn_T2,1st_yllw_crd_T1,1st_yllw_crd_T2,2nd_yllw_crd_T1,2nd_yllw_crd_T2,rd_crd_T1,rd_crd_T2,Fst_brk_T1,Fst_brk_T2,Crs_T1,Crs_T2,Lng_blls_T1,Lng_blls_T2,Atk_mddl_T1,Atk_mddl_T2,Atk_rght_T1,Atk_rght_T2,Atk_lft_T1,Atk_lft_T2,bet365_home_win,bet365_draw,bet365_away_win
2013-14,12,INTER,LIVORNO,09/11/2013,GIUSEPPE MEAZZA - MILANO,20:45,SEBASTIANO PERUZZO,2,0,H,1,0,H,1,0,H,0,1,0,0,0,1,0,0,0,0,0,0,Walter Mazzarri,Davide Nicola,1,4,0,0,0 (0),0 (0),9,8,5,1,0,0,4,7,0,1,16,9,0,0,2,0,1,0,2,1,6,0,3,3,0,0,0,0,3,2,7,6,5,4,6,5,12,5,17,10,1.3,5,10
2013-14,12,GENOA,HELLAS VERONA,10/11/2013,LUIGI FERRARIS - GENOVA,12:30,ANGELO CERVELLERA,2,0,H,2,0,H,0,0,D,0,1,1,0,0,0,0,0,0,0,0,0,Gian Piero Gasperini,Andrea Mandorlini,3,1,1,0,0 (0),0 (0),8,13,3,5,0,0,5,8,1,0,8,8,0,1,3,5,2,0,2,3,5,4,1,2,0,0,0,0,3,1,10,19,3,6,3,7,0,4,6,2,2.25,3.25,3.25
2013-14,12,ATALANTA,BOLOGNA,10/11/2013,GEWISS STADIUM - BERGAMO,15:00,DANIELE DOVERI,2,1,H,0,0,D,2,1,H,0,0,0,0,1,1,0,0,0,0,0,1,Stefano Colantuono,Stefano Pioli,3,3,0,0,0 (0),0 (0),10,9,5,5,0,0,5,4,0,0,16,14,0,1,2,3,0,2,1,1,7,1,3,2,0,0,0,0,3,0,14,8,10,12,6,7,7,4,7,2,2.05,3.3,3.6
2013-14,12,CAGLIARI,TORINO,10/11/2013,SANT'ELIA - CAGLIARI,15:00,GIANPAOLO CALVARESE,2,1,H,1,0,H,1,1,D,0,0,1,0,0,1,0,0,0,1,0,0,Diego Lopez,Gian Piero Ventura,4,2,4,3,0 (0),0 (0),7,8,4,5,1,1,3,3,0,0,15,10,0,0,4,3,0,3,1,6,4,4,4,4,0,0,0,0,2,1,7,11,10,22,6,5,8,11,2,3,2,3.3,3.8
2013-14,12,CHIEVOVERONA,MILAN,10/11/2013,MARCANTONIO BENTEGODI - VERONA,15:00,DANIELE ORSATO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Giuseppe Sannino,Massimiliano Allegri,4,2,2,2,0 (0),0 (0),5,17,2,5,0,0,3,12,0,1,14,10,0,1,4,7,0,3,5,2,2,7,3,0,0,1,1,0,1,0,3,25,15,10,1,1,0,3,0,2,3.8,3.3,2
2013-14,12,PARMA,LAZIO,10/11/2013,ENNIO TARDINI - PARMA,15:00,NICOLA RIZZOLI,1,1,D,0,0,D,1,1,D,0,0,0,0,1,0,0,0,0,1,0,0,Roberto Donadoni,Vladimir Petkovic,4,3,1,0,0 (0),0 (0),8,12,4,5,1,1,4,7,0,2,7,12,0,0,1,2,6,8,3,2,4,9,2,2,0,0,1,0,4,7,1,6,12,9,1,0,2,3,2,3,2.3,3.2,3.2
2013-14,12,ROMA,SASSUOLO,10/11/2013,OLIMPICO - ROMA,15:00,PIERO GIACOMELLI,1,1,D,1,0,H,0,1,A,0,1,0,0,0,0,0,0,0,0,0,1,Rudi Garcia,Eusebio Di Francesco,6,6,1,5,0 (0),0 (0),12,9,6,7,0,0,6,2,0,0,9,17,0,0,7,3,3,2,2,1,7,3,2,4,0,0,0,0,5,4,11,7,13,12,8,6,4,1,12,5,1.22,6,13
2013-14,12,FIORENTINA,SAMPDORIA,10/11/2013,ARTEMIO FRANCHI - FIRENZE,20:45,ANTONIO DAMATO,2,1,H,2,0,H,0,1,A,0,1,1,0,0,0,0,0,0,0,1,0,Vincenzo Montella,Delio Rossi,3,7,0,1,1 (1),0 (0),15,13,9,4,1,0,6,9,1,2,6,14,0,0,5,5,2,2,2,4,9,1,0,4,0,0,0,0,10,7,11,7,12,19,10,8,13,6,13,4,1.4,4.5,8
2013-14,12,JUVENTUS,NAPOLI,10/11/2013,ALLIANZ STADIUM - TORINO,20:45,GIANLUCA ROCCHI,3,0,H,1,0,H,2,0,H,1,0,0,0,1,1,0,0,0,0,0,0,Antonio Conte,Rafael Benitez,6,7,2,2,0 (0),0 (0),12,12,10,6,1,0,2,6,0,0,16,15,0,0,6,4,3,0,1,1,4,4,2,1,1,0,0,0,4,4,5,12,8,7,6,3,4,2,1,5,1.73,3.6,4.75
2013-14,13,HELLAS VERONA,CHIEVOVERONA,23/11/2013,MARCANTONIO BENTEGODI - VERONA,18:00,MARCO GUIDA,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,1,Andrea Mandorlini,Eugenio Corini,2,0,0,0,0 (0),0 (0),5,11,0,3,0,0,5,8,0,0,15,17,0,0,0,3,0,3,0,2,11,7,4,1,0,0,0,0,0,0,18,10,15,13,2,3,3,2,3,1,2.1,3.3,3.5
2013-14,13,MILAN,GENOA,23/11/2013,GIUSEPPE MEAZZA - MILANO,20:45,ANDREA GERVASONI,1,1,D,1,1,D,0,0,D,1,0,0,0,0,0,1,0,0,0,0,0,Massimiliano Allegri,Gian Piero Gasperini,0,12,0,2,1 (0),1 (1),27,1,13,1,1,1,14,0,0,0,11,18,0,0,5,1,1,0,2,3,12,0,3,2,0,0,0,1,2,1,12,0,1,4,17,1,7,0,13,3,1.44,4.2,7.5
2013-14,13,NAPOLI,PARMA,23/11/2013,SAN PAOLO - NAPOLI,20:45,PAOLO SILVIO MAZZOLENI,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,1,Rafael Benitez,Roberto Donadoni,3,4,1,2,0 (0),0 (0),8,9,5,4,2,0,3,5,0,1,7,14,1,0,3,4,0,3,5,0,5,6,2,2,0,0,0,0,4,3,11,6,8,8,6,2,7,4,7,5,1.44,4.5,6.5
2013-14,13,LIVORNO,JUVENTUS,24/11/2013,ARMANDO PICCHI - LIVORNO,15:00,DAVIDE MASSA,0,2,A,0,0,D,0,2,A,0,0,0,0,0,0,0,0,0,0,2,0,Davide Nicola,Antonio Conte,4,2,3,0,0 (0),0 (0),7,14,2,7,1,0,5,7,1,2,15,19,0,0,0,4,0,3,3,1,3,11,4,1,0,0,0,0,10,3,4,21,10,20,3,4,7,15,10,8,8.5,4.75,1.36
2013-14,13,SAMPDORIA,LAZIO,24/11/2013,LUIGI FERRARIS - GENOVA,15:00,DANIELE ORSATO,1,1,D,0,0,D,1,1,D,0,0,0,0,1,0,0,0,0,0,0,1,Sinisa Mihajlovic,Vladimir Petkovic,1,4,0,0,0 (0),0 (0),7,8,6,3,1,0,1,5,0,0,15,14,1,1,2,3,0,0,2,0,3,4,3,3,0,0,1,0,2,1,7,18,4,6,5,3,2,2,1,5,3,3.2,2.38
2013-14,13,SASSUOLO,ATALANTA,24/11/2013,MAPEI STADIUM - REGGIO EMILIA,15:00,PAOLO VALERI,2,0,H,0,0,D,2,0,H,0,0,0,0,2,0,0,0,0,0,0,0,Eusebio Di Francesco,Stefano Colantuono,4,3,2,0,0 (0),0 (0),11,11,5,4,1,0,6,7,1,1,20,25,0,0,3,2,2,1,0,4,5,2,2,2,1,0,0,0,6,5,11,11,5,10,7,5,4,5,4,4,2.2,3.2,3.4
2013-14,13,TORINO,CATANIA,24/11/2013,OLIMPICO - TORINO,15:00,DINO TOMMASI,4,1,H,2,0,H,2,1,H,1,0,1,1,1,0,0,0,0,1,0,0,Gian Piero Ventura,Luigi De Canio,3,3,0,0,0 (0),0 (0),18,11,8,4,1,1,10,7,0,0,10,20,0,0,12,1,2,0,2,1,7,6,3,5,0,0,0,0,1,0,8,11,12,4,11,2,4,0,1,0,1.8,3.5,4.5
2013-14,13,UDINESE,FIORENTINA,24/11/2013,DACIA ARENA - STADIO FRIULI - UDINE,15:00,PAOLO TAGLIAVENTO,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Francesco Guidolin,Vincenzo Montella,5,10,2,1,0 (0),0 (0),17,9,11,5,1,1,6,4,0,1,21,8,0,0,10,2,2,0,5,1,6,6,2,2,0,0,0,0,0,0,6,5,13,20,6,2,4,1,2,2,2.8,3.1,2.6
2013-14,13,BOLOGNA,INTER,24/11/2013,RENATO DALL'ARA - BOLOGNA,20:45,LUCA BANTI,1,1,D,1,0,H,0,1,A,1,0,0,0,0,0,0,0,0,1,0,0,Stefano Pioli,Walter Mazzarri,7,3,2,0,0 (0),0 (0),7,18,4,10,2,1,3,8,0,0,10,9,0,2,1,3,3,5,4,2,1,13,4,1,0,0,0,0,2,1,5,11,6,2,2,5,3,9,3,4,4,3.4,1.91
2013-14,13,ROMA,CAGLIARI,25/11/2013,OLIMPICO - ROMA,20:45,DOMENICO CELI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Rudi Garcia,Diego Lopez,2,6,2,5,0 (0),0 (0),16,7,7,2,1,0,9,5,2,2,9,12,1,0,9,2,7,2,1,1,19,7,2,4,0,0,0,0,2,6,20,4,12,15,7,4,10,0,9,6,1.44,4.33,7
2013-14,14,PARMA,BOLOGNA,30/11/2013,ENNIO TARDINI - PARMA,18:00,MASSIMILIANO IRRATI,1,1,D,1,1,D,0,0,D,0,1,0,0,0,0,1,0,0,0,0,0,Roberto Donadoni,Stefano Pioli,3,7,0,0,0 (0),0 (0),15,9,8,4,1,0,7,5,2,1,14,15,0,0,1,1,0,0,0,1,9,2,6,2,0,1,0,0,2,3,9,4,3,6,12,4,14,6,7,2,1.8,3.5,4.5
2013-14,14,GENOA,TORINO,30/11/2013,LUIGI FERRARIS - GENOVA,20:45,SEBASTIANO PERUZZO,1,1,D,0,1,A,1,0,H,0,0,0,0,1,0,1,0,0,0,0,0,Gian Piero Gasperini,Gian Piero Ventura,11,6,0,0,0 (0),0 (0),13,18,8,13,0,2,5,5,1,2,14,12,1,1,2,4,0,4,0,4,5,8,3,2,0,0,0,0,1,2,8,4,0,10,6,9,4,5,6,2,2.38,3.2,3.1
2013-14,14,CATANIA,MILAN,01/12/2013,ANGELO MASSIMINO - CATANIA,12:30,NICOLA RIZZOLI,1,3,A,1,1,D,0,2,A,1,0,0,0,0,0,0,1,0,0,1,1,Luigi De Canio,Massimiliano Allegri,2,3,1,0,0 (0),0 (0),10,8,4,5,0,1,6,3,0,0,15,13,0,0,4,3,6,5,3,3,2,5,2,4,0,0,1,0,3,1,7,17,13,18,7,11,4,11,3,4,4.75,3.6,1.75
2013-14,14,ATALANTA,ROMA,01/12/2013,GEWISS STADIUM - BERGAMO,15:00,ANTONIO DAMATO,1,1,D,0,0,D,1,1,D,0,0,0,1,0,0,0,0,0,0,0,1,Stefano Colantuono,Rudi Garcia,7,3,1,0,0 (0),0 (0),6,15,5,8,1,0,1,7,0,1,10,19,1,0,2,5,0,5,3,0,2,7,3,2,0,0,0,0,6,2,8,10,10,7,1,5,2,3,7,9,4,3.4,1.91
2013-14,14,CAGLIARI,SASSUOLO,01/12/2013,SANT'ELIA - CAGLIARI,15:00,MICHAEL FABBRI,2,2,D,0,2,A,2,0,H,0,0,0,0,1,1,1,1,0,0,0,0,Diego Lopez,Eusebio Di Francesco,2,5,2,5,0 (0),0 (0),11,11,7,4,0,0,4,7,0,0,12,10,0,0,2,3,2,0,5,1,6,2,2,1,0,0,0,0,0,1,14,7,26,3,11,5,4,1,4,1,1.83,3.5,4.33
2013-14,14,CHIEVOVERONA,LIVORNO,01/12/2013,MARCANTONIO BENTEGODI - VERONA,15:00,GIANLUCA ROCCHI,3,0,H,1,0,H,2,0,H,0,0,1,1,0,1,0,0,0,0,0,0,Eugenio Corini,Davide Nicola,5,3,1,0,0 (0),0 (0),13,13,6,6,0,0,7,7,0,2,20,5,0,1,6,3,1,0,3,0,11,6,4,2,0,0,0,0,1,0,10,4,17,11,5,2,5,1,3,1,1.91,3.4,4
2013-14,14,INTER,SAMPDORIA,01/12/2013,GIUSEPPE MEAZZA - MILANO,15:00,CARMINE RUSSO,1,1,D,1,0,H,0,1,A,0,1,0,0,0,0,0,0,0,0,0,1,Walter Mazzarri,Sinisa Mihajlovic,5,1,0,0,0 (0),0 (0),6,13,3,6,0,1,3,7,0,0,17,17,1,0,2,1,2,1,3,1,4,6,3,3,0,0,0,0,3,1,13,8,4,5,1,5,5,1,3,4,1.4,4.5,8
2013-14,14,JUVENTUS,UDINESE,01/12/2013,ALLIANZ STADIUM - TORINO,18:30,GIANPAOLO CALVARESE,1,0,H,0,0,D,1,0,H,0,0,0,0,0,1,0,0,0,0,0,0,Antonio Conte,Francesco Guidolin,5,5,3,2,0 (0),0 (0),14,7,6,5,0,0,8,2,1,0,10,9,0,0,6,3,4,0,3,2,12,4,2,1,0,0,0,0,2,5,17,9,18,18,5,3,1,0,3,1,1.3,5,10
2013-14,14,FIORENTINA,HELLAS VERONA,02/12/2013,ARTEMIO FRANCHI - FIRENZE,19:00,DANIELE DOVERI,4,3,H,3,2,H,1,1,D,2,0,1,1,0,0,2,0,0,0,1,0,Vincenzo Montella,Andrea Mandorlini,5,3,0,4,1 (1),0 (0),18,10,7,8,1,0,11,2,0,0,7,10,0,0,8,4,3,2,1,0,5,1,2,3,0,0,0,1,2,0,5,3,11,15,8,9,8,4,5,3,1.44,4.33,7
2013-14,14,LAZIO,NAPOLI,02/12/2013,OLIMPICO - ROMA,21:00,MAURO BERGONZI,2,4,A,1,1,D,1,3,A,0,1,0,0,0,1,0,1,0,1,1,1,Vladimir Petkovic,Rafael Benitez,3,3,1,0,0 (0),0 (0),13,10,4,7,0,0,9,3,1,0,20,13,0,0,6,6,3,5,0,2,1,2,2,2,0,0,0,0,4,7,6,6,20,38,8,9,8,2,4,5,3.1,3.3,2.3
2013-14,15,BOLOGNA,JUVENTUS,06/12/2013,RENATO DALL'ARA - BOLOGNA,20:45,PAOLO SILVIO MAZZOLENI,0,2,A,0,1,A,0,1,A,0,0,0,0,0,0,1,0,0,0,0,1,Stefano Pioli,Antonio Conte,4,4,0,0,0 (0),0 (0),9,17,4,6,1,0,5,11,0,0,13,10,0,0,2,8,2,7,3,5,6,6,1,4,0,0,0,0,0,0,7,5,3,5,3,14,2,2,3,3,8.5,4.33,1.4
2013-14,15,LIVORNO,MILAN,07/12/2013,ARMANDO PICCHI - LIVORNO,18:00,MARCO GUIDA,2,2,D,1,1,D,1,1,D,0,1,0,1,0,0,1,0,0,0,0,1,Davide Nicola,Massimiliano Allegri,6,4,1,0,0 (0),0 (0),11,10,6,8,2,1,5,2,0,0,12,10,0,1,2,5,1,2,4,0,6,2,5,2,0,0,0,0,6,1,4,6,8,13,4,8,2,4,7,3,5.5,3.75,1.62
2013-14,15,NAPOLI,UDINESE,07/12/2013,SAN PAOLO - NAPOLI,20:45,ANDREA GERVASONI,3,3,D,2,1,H,1,2,A,0,0,2,0,1,0,0,0,1,0,1,1,Rafael Benitez,Francesco Guidolin,5,4,1,1,0 (0),0 (0),11,13,7,7,1,2,4,6,1,2,13,11,0,0,4,3,4,1,1,6,10,8,4,2,0,0,0,0,3,2,6,7,16,15,4,5,4,2,8,4,1.57,3.75,6
2013-14,15,ROMA,FIORENTINA,08/12/2013,OLIMPICO - ROMA,12:30,DANIELE ORSATO,2,1,H,1,1,D,1,0,H,1,0,0,0,1,0,0,1,0,0,0,0,Rudi Garcia,Vincenzo Montella,5,6,1,2,0 (0),0 (0),16,13,9,6,0,1,7,7,0,0,8,12,1,0,9,6,10,6,1,2,8,6,3,4,1,0,0,0,8,4,8,14,18,14,8,8,9,9,6,7,1.91,3.4,4
2013-14,15,CAGLIARI,GENOA,08/12/2013,SANT'ELIA - CAGLIARI,15:00,PIERO GIACOMELLI,2,1,H,0,1,A,2,0,H,0,0,0,0,0,2,0,1,0,0,0,0,Diego Lopez,Gian Piero Gasperini,2,6,3,5,0 (0),0 (0),20,4,8,3,0,0,12,1,0,0,14,9,0,0,8,2,4,3,3,4,8,3,5,1,0,1,0,0,6,5,32,18,22,18,19,2,12,3,8,3,1.95,3.3,4
2013-14,15,HELLAS VERONA,ATALANTA,08/12/2013,MARCANTONIO BENTEGODI - VERONA,15:00,ANDREA DE MARCO,2,1,H,0,1,A,2,0,H,0,0,0,0,0,2,0,0,1,0,0,0,Andrea Mandorlini,Stefano Colantuono,4,4,3,3,1 (1),0 (0),10,10,6,5,1,1,4,5,0,1,12,14,0,0,8,5,3,1,0,1,9,5,1,3,0,0,0,1,0,0,25,4,18,17,3,1,2,1,2,1,1.95,3.3,4
2013-14,15,SAMPDORIA,CATANIA,08/12/2013,LUIGI FERRARIS - GENOVA,15:00,DOMENICO CELI,2,0,H,0,0,D,2,0,H,0,0,0,1,0,1,0,0,0,0,0,0,Sinisa Mihajlovic,Luigi De Canio,0,8,0,2,0 (0),0 (0),15,4,10,0,0,0,5,4,2,1,15,12,0,0,3,0,7,1,1,2,7,3,3,3,0,0,0,0,0,4,6,2,6,6,1,3,4,0,4,0,1.73,3.6,4.75
2013-14,15,SASSUOLO,CHIEVOVERONA,08/12/2013,MAPEI STADIUM - REGGIO EMILIA,15:00,DAVIDE MASSA,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,1,0,0,Eusebio Di Francesco,Eugenio Corini,4,2,1,0,0 (0),0 (0),5,9,2,5,1,1,3,4,0,0,15,23,0,0,2,2,0,1,1,2,3,5,2,2,0,0,0,0,7,9,14,10,10,13,4,3,3,4,3,2,2.1,3.2,3.6
2013-14,15,TORINO,LAZIO,08/12/2013,OLIMPICO - TORINO,15:00,PAOLO TAGLIAVENTO,1,0,H,1,0,H,0,0,D,0,1,0,0,0,0,0,0,0,0,0,0,Gian Piero Ventura,Vladimir Petkovic,6,2,1,1,0 (0),0 (0),4,16,3,6,0,0,1,10,0,0,8,19,0,0,3,3,2,0,3,1,1,15,3,2,0,0,0,0,9,1,4,21,19,6,2,6,4,4,2,4,2.38,3.2,3
2013-14,15,INTER,PARMA,08/12/2013,GIUSEPPE MEAZZA - MILANO,20:45,PAOLO VALERI,3,3,D,1,2,A,2,1,H,0,0,1,2,0,0,1,0,1,1,0,0,Walter Mazzarri,Roberto Donadoni,4,2,0,0,0 (0),0 (0),11,10,5,7,0,0,6,3,0,0,15,12,0,0,6,8,5,3,3,0,3,10,2,1,0,0,0,0,7,6,18,9,8,7,6,4,6,6,4,6,1.65,3.75,5.5
2013-14,16,CATANIA,HELLAS VERONA,14/12/2013,ANGELO MASSIMINO - CATANIA,20:45,ANTONIO DAMATO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Luigi De Canio,Andrea Mandorlini,1,7,1,5,0 (0),0 (0),12,4,7,1,1,0,5,3,0,0,15,17,0,0,6,1,1,0,2,1,5,2,2,1,0,0,0,0,4,4,11,6,10,22,16,3,7,8,9,6,2.7,3,2.75
2013-14,16,CHIEVOVERONA,SAMPDORIA,15/12/2013,MARCANTONIO BENTEGODI - VERONA,15:00,NICOLA RIZZOLI,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,0,1,0,0,0,0,Eugenio Corini,Sinisa Mihajlovic,1,4,0,1,0 (0),0 (0),7,4,4,2,0,0,3,2,0,1,13,23,0,0,3,2,1,0,5,0,7,3,4,5,0,0,0,0,8,6,15,7,9,8,3,4,6,1,4,3,2.25,3,3.5
2013-14,16,FIORENTINA,BOLOGNA,15/12/2013,ARTEMIO FRANCHI - FIRENZE,15:00,CARMINE RUSSO,3,0,H,2,0,H,1,0,H,1,1,0,0,1,0,0,0,0,0,0,0,Vincenzo Montella,Stefano Pioli,5,5,2,3,0 (0),0 (0),15,6,8,5,0,1,7,1,1,0,11,8,0,0,7,3,4,0,1,3,6,5,2,1,0,0,0,0,8,3,12,10,10,20,8,5,11,5,4,4,1.44,4.33,7
2013-14,16,GENOA,ATALANTA,15/12/2013,LUIGI FERRARIS - GENOVA,15:00,LUCA BANTI,1,1,D,0,0,D,1,1,D,0,0,0,0,1,0,0,0,0,0,0,1,Gian Piero Gasperini,Stefano Colantuono,2,3,2,0,0 (0),0 (0),10,11,5,4,0,1,5,7,1,2,9,12,1,1,4,1,0,1,2,1,10,8,0,2,0,0,0,0,1,1,14,13,10,11,6,6,5,4,1,3,2.15,3.25,3.4
2013-14,16,LAZIO,LIVORNO,15/12/2013,OLIMPICO - ROMA,15:00,SEBASTIANO PERUZZO,2,0,H,2,0,H,0,0,D,0,2,0,0,0,0,0,0,0,0,0,0,Vladimir Petkovic,Davide Nicola,1,2,0,2,0 (0),0 (0),13,7,5,1,0,0,8,6,3,2,20,17,1,0,6,1,6,3,2,1,1,5,2,5,0,0,0,0,4,2,10,9,18,23,4,4,8,2,8,3,1.5,4,7
2013-14,16,PARMA,CAGLIARI,15/12/2013,ENNIO TARDINI - PARMA,15:00,DINO TOMMASI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Roberto Donadoni,Diego Lopez,4,3,2,1,0 (0),0 (0),9,13,3,5,1,0,6,8,0,2,11,13,0,1,1,2,7,7,3,0,5,2,4,4,0,0,0,0,4,2,6,10,8,8,5,4,5,4,3,5,1.8,3.6,4.33
2013-14,16,UDINESE,TORINO,15/12/2013,DACIA ARENA - STADIO FRIULI - UDINE,15:00,MASSIMILIANO IRRATI,0,2,A,0,0,D,0,2,A,0,0,0,0,0,0,0,0,0,1,1,0,Francesco Guidolin,Gian Piero Ventura,1,3,1,1,0 (0),0 (0),15,7,3,3,0,0,12,4,1,0,12,13,0,0,5,5,2,1,0,2,6,2,2,3,0,0,0,0,0,0,15,1,11,10,2,3,4,0,3,0,1.91,3.4,4
2013-14,16,JUVENTUS,SASSUOLO,15/12/2013,ALLIANZ STADIUM - TORINO,18:30,MAURO BERGONZI,4,0,H,3,0,H,1,0,H,1,1,1,0,1,0,0,0,0,0,0,0,Antonio Conte,Eusebio Di Francesco,2,5,0,2,0 (0),0 (0),17,7,9,2,1,0,8,5,1,1,13,15,0,0,8,0,4,0,2,0,5,2,1,1,0,0,0,0,3,1,14,8,12,6,9,2,4,1,2,1,1.17,6.5,17
2013-14,16,NAPOLI,INTER,15/12/2013,SAN PAOLO - NAPOLI,20:45,PAOLO TAGLIAVENTO,4,2,H,3,2,H,1,0,H,1,0,2,0,0,1,0,0,2,0,0,0,Rafael Benitez,Walter Mazzarri,5,6,1,2,1 (0),0 (0),13,13,11,7,0,0,2,6,1,1,12,8,1,0,8,4,4,3,1,4,5,6,2,1,0,1,0,0,6,4,4,14,18,16,5,4,3,12,6,7,1.91,3.5,4
2013-14,16,MILAN,ROMA,16/12/2013,GIUSEPPE MEAZZA - MILANO,20:45,GIANLUCA ROCCHI,2,2,D,1,1,D,1,1,D,0,1,0,0,0,1,1,0,0,1,0,0,Massimiliano Allegri,Rudi Garcia,2,3,0,0,0 (0),1 (1),10,7,5,4,2,1,5,3,0,1,11,12,0,0,3,4,2,1,3,0,4,7,4,2,0,0,0,0,7,3,10,8,9,5,6,2,4,6,3,9,2.3,3.3,3.1
2013-14,17,LIVORNO,UDINESE,21/12/2013,ARMANDO PICCHI - LIVORNO,18:00,DANIELE DOVERI,1,2,A,1,1,D,0,1,A,0,0,1,0,0,0,1,0,0,0,1,0,Davide Nicola,Francesco Guidolin,1,4,0,0,0 (0),0 (0),10,10,5,4,0,0,5,6,0,0,11,20,0,1,1,2,2,1,0,4,3,3,4,2,0,0,0,0,0,0,6,5,4,7,6,6,4,3,2,2,3.1,3.1,2.4
2013-14,17,CAGLIARI,NAPOLI,21/12/2013,SANT'ELIA - CAGLIARI,20:45,PAOLO VALERI,1,1,D,1,1,D,0,0,D,1,0,0,0,0,0,1,0,0,0,0,0,Diego Lopez,Rafael Benitez,1,4,0,3,0 (0),1 (1),8,6,5,2,0,1,3,4,0,0,12,12,0,0,2,3,1,2,6,1,4,6,2,2,0,0,0,0,9,5,14,16,20,14,4,7,5,6,5,10,3.5,3.4,2.05
2013-14,17,BOLOGNA,GENOA,22/12/2013,RENATO DALL'ARA - BOLOGNA,12:30,DAVIDE MASSA,1,0,H,0,0,D,1,0,H,0,0,0,1,0,0,0,0,0,0,0,0,Stefano Pioli,Gian Piero Gasperini,1,3,0,0,0 (0),0 (0),16,5,4,1,0,0,12,4,0,0,17,18,0,0,4,0,1,0,3,4,7,4,5,1,0,0,0,0,0,0,7,4,10,1,5,2,8,2,4,1,2.1,3.25,3.5
2013-14,17,ATALANTA,JUVENTUS,22/12/2013,GEWISS STADIUM - BERGAMO,15:00,DOMENICO CELI,1,4,A,1,1,D,0,3,A,1,0,0,0,0,0,1,0,0,1,1,1,Stefano Colantuono,Antonio Conte,0,2,0,0,0 (0),0 (0),6,12,3,4,0,0,3,8,0,0,12,14,0,0,1,7,1,3,0,0,1,4,1,2,0,0,0,0,0,1,8,14,6,12,7,16,1,2,2,2,7.5,4.2,1.44
2013-14,17,HELLAS VERONA,LAZIO,22/12/2013,MARCANTONIO BENTEGODI - VERONA,15:00,GIANPAOLO CALVARESE,4,1,H,2,1,H,2,0,H,1,0,1,0,1,1,0,1,0,0,0,0,Andrea Mandorlini,Vladimir Petkovic,9,3,0,0,0 (0),0 (0),11,17,7,10,2,0,4,7,1,1,8,13,0,0,5,7,5,1,1,2,1,10,1,2,0,0,0,0,2,2,7,11,6,15,4,9,5,7,2,4,2.7,3.2,2.63
2013-14,17,ROMA,CATANIA,22/12/2013,OLIMPICO - ROMA,15:00,ANDREA GERVASONI,4,0,H,1,0,H,3,0,H,0,1,0,2,0,1,0,0,0,0,0,0,Rudi Garcia,Luigi De Canio,2,6,0,4,0 (0),0 (0),17,6,11,2,0,0,6,4,0,0,11,15,1,0,11,1,7,1,1,1,9,3,1,4,0,0,0,0,3,0,8,7,14,11,9,3,9,2,9,4,1.22,6.5,11
2013-14,17,SAMPDORIA,PARMA,22/12/2013,LUIGI FERRARIS - GENOVA,15:00,MARCO DI BELLO,1,1,D,1,0,H,0,1,A,0,0,1,0,0,0,0,0,0,0,1,0,Sinisa Mihajlovic,Roberto Donadoni,4,2,0,0,0 (0),0 (0),5,9,3,5,1,1,2,4,1,0,15,13,0,0,3,4,0,0,0,2,4,4,2,4,0,0,0,0,2,0,6,14,6,4,2,4,2,5,3,3,2.5,3.2,2.88
